0.5  6.187361e+00 7.956126e+00 8.106391e+00 7.893847e+00
1.0  7.110012e+00 8.192043e+00 8.154210e+00 7.956180e+00
2.0  7.966379e+00 8.409684e+00 8.231636e+00 8.020915e+00
